OrderID,OrderDate,PropertyID,ProductID,Quantity,Sales
2382,15-12-2015,15,27,1,8
2383,15-12-2015,14,46,2,230
2384,15-12-2015,11,50,1,33
2385,15-12-2015,11,49,2,54
2386,15-12-2015,11,14,2,30
2387,15-12-2015,14,72,3,36
2388,15-12-2015,20,80,1,27
2389,15-12-2015,6,4,1,40
2390,15-12-2015,2,74,2,70
2391,16-12-2015,9,81,3,9
2392,16-12-2015,16,3,1,3
2393,17-12-2015,11,68,2,60
2394,17-12-2015,12,63,2,54
2395,17-12-2015,2,22,1,3
2396,17-12-2015,7,61,1,8
2397,17-12-2015,15,24,1,24
2398,17-12-2015,20,42,2,140
2399,17-12-2015,4,45,3,306
2400,17-12-2015,4,42,2,140
2401,18-12-2015,18,75,2,50
2402,18-12-2015,12,41,3,255
2403,18-12-2015,15,50,2,66
2404,18-12-2015,17,65,2,178
2405,18-12-2015,3,44,2,110
2406,18-12-2015,12,16,1,40
2407,19-12-2015,12,52,1,18
2408,19-12-2015,1,53,2,40
2409,19-12-2015,14,60,1,195
2410,19-12-2015,13,25,1,28
2411,19-12-2015,20,79,3,309
2412,20-12-2015,9,42,1,70
2413,20-12-2015,20,61,3,24
2414,20-12-2015,19,80,2,54
2415,20-12-2015,8,16,3,120
2416,20-12-2015,13,40,2,238
2417,20-12-2015,5,22,3,9
2418,20-12-2015,16,40,1,119
2419,20-12-2015,15,32,2,28
2420,20-12-2015,17,81,1,3
2421,20-12-2015,9,13,2,40
2422,20-12-2015,5,3,1,3
2423,21-12-2015,3,88,1,6
2424,21-12-2015,3,91,1,14
2425,21-12-2015,19,82,1,60
2426,21-12-2015,17,20,1,30
2427,22-12-2015,10,68,1,30
2428,22-12-2015,16,27,2,16
2429,22-12-2015,13,58,1,85
2430,22-12-2015,13,51,3,255
2431,22-12-2015,6,29,2,12
2432,22-12-2015,8,68,1,30
2433,22-12-2015,18,54,3,450
2434,22-12-2015,2,30,2,12
2435,22-12-2015,20,43,3,114
2436,22-12-2015,2,21,3,150
2437,23-12-2015,11,67,2,20
2438,23-12-2015,5,76,3,240
2439,23-12-2015,6,93,3,255
2440,23-12-2015,9,92,1,20
2441,23-12-2015,1,58,1,85
2442,23-12-2015,18,74,1,35
2443,23-12-2015,15,13,2,40
2444,23-12-2015,17,49,3,81
2445,24-12-2015,14,54,3,450
2446,24-12-2015,11,45,3,306
2447,24-12-2015,19,66,1,21
2448,24-12-2015,2,64,2,54
2449,24-12-2015,9,64,3,81
2450,24-12-2015,17,66,1,21
2451,24-12-2015,10,16,3,120
2452,24-12-2015,20,86,3,645
2453,25-12-2015,15,78,1,20
2454,25-12-2015,12,59,2,28
2455,25-12-2015,1,32,2,28
2456,26-12-2015,5,9,3,42
2457,26-12-2015,19,17,1,18
2458,26-12-2015,7,30,2,12
2459,26-12-2015,1,16,1,40
2460,26-12-2015,20,27,1,8
2461,26-12-2015,10,3,2,6
2462,26-12-2015,19,60,2,390
2463,26-12-2015,3,82,3,180
2464,26-12-2015,14,40,1,119
2465,26-12-2015,7,73,1,15
2466,27-12-2015,14,85,3,240
2467,27-12-2015,4,43,1,38
2468,27-12-2015,17,1,2,18
2469,27-12-2015,2,90,2,276
2470,27-12-2015,18,45,2,204
2471,28-12-2015,7,28,2,16
2472,28-12-2015,14,60,2,390
2473,28-12-2015,19,70,3,351
2474,28-12-2015,6,74,3,105
2475,28-12-2015,15,94,3,210
2476,28-12-2015,2,84,3,225
2477,29-12-2015,11,70,3,351
2478,29-12-2015,4,51,2,170
2479,29-12-2015,19,1,2,18
2480,30-12-2015,13,33,2,20
2481,30-12-2015,20,28,3,24
2482,30-12-2015,12,90,3,414
2483,30-12-2015,1,24,1,24
2484,30-12-2015,10,92,2,40
2485,30-12-2015,17,60,3,585
2486,31-12-2015,5,66,1,21
2487,31-12-2015,3,64,1,27
2488,31-12-2015,7,59,2,28
2489,31-12-2015,4,53,2,40
2490,31-12-2015,7,64,1,27
2491,31-12-2015,11,59,1,14
2492,31-12-2015,20,23,1,85
2493,01-01-2016,16,68,3,90
2494,01-01-2016,7,35,3,75
2495,01-01-2016,18,43,2,76
2496,01-01-2016,10,94,1,70
2497,01-01-2016,18,5,3,120
2498,01-01-2016,18,31,1,20
2499,02-01-2016,8,88,3,18
2500,02-01-2016,3,6,2,80
2501,02-01-2016,11,70,2,234
2502,02-01-2016,3,65,2,178
2503,02-01-2016,16,25,1,28
2504,02-01-2016,17,72,2,24
2505,02-01-2016,19,67,3,30
2506,02-01-2016,11,43,1,38
2507,02-01-2016,17,82,3,180
2508,02-01-2016,9,1,3,27
2509,02-01-2016,1,87,2,60
2510,03-01-2016,11,24,3,72
2511,03-01-2016,8,42,2,140
2512,03-01-2016,19,23,1,85
2513,03-01-2016,12,86,2,430
2514,04-01-2016,18,82,2,120
2515,04-01-2016,15,40,3,357
2516,04-01-2016,14,68,3,90
2517,04-01-2016,5,58,3,255
2518,04-01-2016,10,90,2,276
2519,04-01-2016,17,47,2,150
2520,05-01-2016,3,11,1,10
2521,05-01-2016,2,50,3,99
2522,05-01-2016,6,51,1,85
2523,05-01-2016,5,12,3,87
2524,05-01-2016,12,14,1,15
2525,05-01-2016,10,40,2,238
2526,05-01-2016,6,72,3,36
2527,05-01-2016,10,48,3,120
2528,05-01-2016,5,29,3,18
2529,05-01-2016,12,59,2,28
2530,05-01-2016,2,63,3,81
2531,06-01-2016,4,28,1,8
2532,06-01-2016,19,4,2,80
2533,06-01-2016,9,56,3,114
2534,06-01-2016,4,78,2,40
2535,06-01-2016,5,49,2,54
2536,06-01-2016,2,39,2,90
2537,06-01-2016,17,20,2,60
2538,06-01-2016,15,43,2,76
2539,07-01-2016,10,62,3,606
2540,07-01-2016,17,31,1,20
2541,07-01-2016,3,21,2,100
2542,07-01-2016,18,6,1,40
2543,07-01-2016,16,33,2,20
2544,08-01-2016,10,15,1,24
2545,09-01-2016,6,9,2,28
2546,09-01-2016,6,86,3,645
2547,09-01-2016,1,27,1,8
2548,09-01-2016,18,55,3,600
2549,10-01-2016,10,15,3,72
2550,10-01-2016,1,93,3,255
2551,10-01-2016,15,74,3,105
2552,10-01-2016,20,19,2,34
2553,10-01-2016,14,50,2,66
2554,10-01-2016,17,27,2,16
2555,10-01-2016,20,32,1,14
2556,11-01-2016,17,14,2,30
2557,11-01-2016,20,49,1,27
2558,11-01-2016,13,51,1,85
2559,11-01-2016,4,1,2,18
2560,11-01-2016,10,71,3,51
2561,11-01-2016,15,33,2,20
2562,12-01-2016,3,60,3,585
2563,12-01-2016,18,76,2,160
2564,12-01-2016,19,48,3,120
2565,12-01-2016,3,34,1,5
2566,12-01-2016,13,59,2,28
2567,12-01-2016,8,28,3,24
2568,12-01-2016,17,70,3,351
2569,12-01-2016,7,14,2,30
2570,12-01-2016,14,78,1,20
2571,12-01-2016,4,66,2,42
2572,13-01-2016,20,34,1,5
2573,13-01-2016,2,93,1,85
2574,13-01-2016,1,71,1,17
2575,13-01-2016,3,14,2,30
2576,13-01-2016,17,38,1,250
2577,14-01-2016,18,6,1,40
2578,14-01-2016,14,18,2,48
2579,14-01-2016,15,10,2,38
2580,14-01-2016,11,67,2,20
2581,14-01-2016,7,2,2,10
2582,14-01-2016,3,37,2,600
2583,14-01-2016,20,75,2,50
2584,14-01-2016,18,47,3,225
2585,14-01-2016,6,9,3,42
2586,14-01-2016,16,4,2,80
2587,14-01-2016,15,33,3,30
2588,15-01-2016,6,86,2,430
2589,15-01-2016,10,94,3,210
2590,15-01-2016,5,18,1,24
2591,15-01-2016,3,16,1,40
2592,15-01-2016,14,26,1,13
2593,15-01-2016,4,18,1,24
2594,16-01-2016,16,58,3,255
2595,16-01-2016,19,50,3,99
2596,16-01-2016,1,19,1,17
2597,16-01-2016,4,46,3,345
2598,16-01-2016,15,81,1,3
2599,17-01-2016,12,32,3,42
2600,17-01-2016,20,24,2,48
2601,17-01-2016,15,32,2,28
2602,17-01-2016,6,3,2,6
2603,17-01-2016,10,61,3,24
2604,17-01-2016,11,10,1,19
2605,17-01-2016,20,39,3,135
2606,17-01-2016,2,81,2,6
2607,17-01-2016,10,20,2,60
2608,17-01-2016,8,75,3,75
2609,18-01-2016,6,63,3,81
2610,18-01-2016,15,49,1,27
2611,18-01-2016,1,35,3,75
2612,18-01-2016,1,57,3,210
2613,18-01-2016,14,23,1,85
2614,18-01-2016,10,31,3,60
2615,18-01-2016,11,92,3,60
2616,19-01-2016,4,63,1,27
2617,19-01-2016,15,11,1,10
2618,19-01-2016,1,2,3,15
2619,19-01-2016,6,66,3,63
2620,19-01-2016,4,81,1,3
2621,19-01-2016,1,12,3,87
2622,19-01-2016,6,31,3,60
2623,19-01-2016,9,5,1,40
2624,19-01-2016,8,36,3,345
2625,20-01-2016,15,11,3,30
2626,20-01-2016,18,16,1,40
2627,20-01-2016,6,13,3,60
2628,20-01-2016,5,93,2,170
2629,20-01-2016,12,72,1,12
2630,20-01-2016,8,8,3,105
2631,20-01-2016,5,36,1,115
2632,20-01-2016,1,35,1,25
2633,20-01-2016,8,81,1,3
2634,20-01-2016,19,75,3,75
2635,20-01-2016,5,42,1,70
2636,20-01-2016,20,67,2,20
2637,21-01-2016,20,70,1,117
2638,21-01-2016,20,42,2,140
2639,21-01-2016,1,15,3,72
2640,21-01-2016,12,44,3,165
2641,21-01-2016,4,21,2,100
2642,21-01-2016,13,75,1,25
2643,21-01-2016,2,60,3,585
2644,21-01-2016,4,66,1,21
2645,21-01-2016,5,5,2,80
2646,21-01-2016,19,82,2,120
2647,21-01-2016,19,15,1,24
2648,22-01-2016,4,43,1,38
2649,22-01-2016,2,74,3,105
2650,22-01-2016,17,27,1,8
2651,22-01-2016,19,89,3,135
2652,22-01-2016,15,84,3,225
2653,22-01-2016,19,9,2,28
2654,22-01-2016,9,48,2,80
2655,22-01-2016,18,42,1,70
2656,23-01-2016,2,20,2,60
2657,23-01-2016,9,65,1,89
2658,23-01-2016,19,48,2,80
2659,23-01-2016,17,3,2,6
2660,23-01-2016,2,47,2,150
2661,23-01-2016,11,48,3,120
2662,23-01-2016,6,11,2,20
2663,23-01-2016,7,13,3,60
2664,23-01-2016,3,41,3,255
2665,23-01-2016,15,33,3,30
2666,24-01-2016,13,91,2,28
2667,24-01-2016,13,18,1,24
2668,24-01-2016,20,37,3,900
2669,24-01-2016,11,93,2,170
2670,24-01-2016,5,51,2,170
2671,24-01-2016,6,46,1,115
2672,24-01-2016,2,69,1,41
2673,24-01-2016,18,60,2,390
2674,24-01-2016,12,43,1,38
2675,24-01-2016,15,30,2,12
2676,24-01-2016,20,1,2,18
2677,25-01-2016,5,64,1,27
2678,25-01-2016,11,61,3,24
2679,25-01-2016,8,25,1,28
2680,25-01-2016,2,39,2,90
2681,25-01-2016,19,71,2,34
2682,26-01-2016,15,71,3,51
2683,26-01-2016,2,28,2,16
2684,26-01-2016,17,56,1,38
2685,26-01-2016,14,18,3,72
2686,26-01-2016,11,29,2,12
2687,26-01-2016,4,29,3,18
2688,27-01-2016,5,36,3,345
2689,27-01-2016,15,54,2,300
2690,27-01-2016,14,5,3,120
2691,27-01-2016,13,11,1,10
2692,28-01-2016,17,90,1,138
2693,28-01-2016,14,41,3,255
2694,28-01-2016,3,52,1,18
2695,28-01-2016,9,10,2,38
2696,28-01-2016,7,78,1,20
2697,28-01-2016,1,86,2,430
2698,28-01-2016,4,86,3,645
2699,28-01-2016,13,34,3,15
2700,28-01-2016,15,82,1,60
2701,29-01-2016,13,83,1,60
2702,29-01-2016,8,40,2,238
2703,29-01-2016,12,21,3,150
2704,29-01-2016,14,75,1,25
2705,29-01-2016,19,71,1,17
2706,29-01-2016,17,75,2,50
2707,29-01-2016,9,80,2,54
2708,30-01-2016,1,83,3,180
2709,30-01-2016,19,30,3,18
2710,30-01-2016,18,88,1,6
2711,30-01-2016,3,58,1,85
2712,30-01-2016,6,18,2,48
2713,30-01-2016,16,13,1,20
2714,30-01-2016,14,34,3,15
2715,30-01-2016,3,9,3,42
2716,31-01-2016,4,89,1,45
2717,31-01-2016,1,90,1,138
2718,31-01-2016,4,14,1,15
2719,31-01-2016,8,24,2,48
2720,31-01-2016,19,64,3,81
2721,31-01-2016,6,52,1,18
2722,01-02-2016,5,8,2,70
2723,01-02-2016,10,92,2,40
2724,01-02-2016,10,94,3,210
2725,01-02-2016,14,94,1,70
2726,01-02-2016,7,64,3,81
2727,01-02-2016,14,41,3,255
2728,02-02-2016,17,1,3,27
2729,02-02-2016,9,12,1,29
2730,02-02-2016,3,75,3,75
2731,02-02-2016,4,60,1,195
2732,02-02-2016,5,72,1,12
2733,02-02-2016,8,54,1,150
2734,03-02-2016,15,75,3,75
2735,03-02-2016,19,61,2,16
2736,03-02-2016,7,94,3,210
2737,03-02-2016,12,75,2,50
2738,03-02-2016,14,87,2,60
2739,03-02-2016,10,75,3,75
2740,03-02-2016,19,63,1,27
2741,03-02-2016,14,43,1,38
2742,04-02-2016,7,71,3,51
2743,04-02-2016,16,37,3,900
2744,04-02-2016,1,31,1,20
2745,04-02-2016,20,58,2,170
2746,04-02-2016,12,35,2,50
2747,04-02-2016,11,69,1,41
2748,04-02-2016,11,10,3,57
2749,04-02-2016,3,14,1,15
2750,04-02-2016,13,65,2,178
2751,04-02-2016,16,76,3,240
2752,05-02-2016,13,89,2,90
2753,05-02-2016,3,60,3,585
2754,05-02-2016,11,2,3,15
2755,05-02-2016,14,37,3,900
2756,05-02-2016,14,63,3,81
2757,05-02-2016,7,66,3,63
2758,06-02-2016,10,69,1,41
2759,06-02-2016,17,54,2,300
2760,06-02-2016,10,92,2,40
2761,06-02-2016,10,48,2,80
2762,06-02-2016,2,18,2,48
2763,06-02-2016,5,1,2,18
2764,06-02-2016,11,47,2,150
2765,06-02-2016,15,69,3,123
2766,07-02-2016,10,56,1,38
2767,07-02-2016,17,83,2,120
2768,07-02-2016,14,20,3,90
2769,07-02-2016,20,42,1,70
2770,07-02-2016,3,8,2,70
2771,08-02-2016,8,3,2,6
2772,08-02-2016,2,81,2,6
2773,08-02-2016,15,85,2,160
2774,09-02-2016,19,68,2,60
2775,09-02-2016,5,13,3,60
2776,09-02-2016,10,69,2,82
2777,09-02-2016,13,31,2,40
2778,10-02-2016,16,25,1,28
2779,10-02-2016,6,58,3,255
2780,10-02-2016,14,13,1,20
2781,10-02-2016,17,34,3,15
2782,11-02-2016,12,12,3,87
2783,11-02-2016,8,87,1,30
2784,11-02-2016,6,62,3,606
2785,11-02-2016,18,22,2,6
2786,11-02-2016,13,78,1,20
2787,11-02-2016,14,6,1,40
2788,11-02-2016,16,58,1,85
2789,11-02-2016,20,54,2,300
2790,12-02-2016,20,34,1,5
2791,12-02-2016,2,68,1,30
2792,12-02-2016,9,39,3,135
2793,12-02-2016,3,52,3,54
2794,12-02-2016,15,34,2,10
2795,13-02-2016,17,26,2,26
2796,13-02-2016,4,6,3,120
2797,13-02-2016,13,58,2,170
2798,13-02-2016,8,3,3,9
2799,13-02-2016,17,12,2,58
2800,13-02-2016,7,85,3,240
2801,13-02-2016,2,63,1,27
2802,13-02-2016,7,58,3,255
2803,13-02-2016,17,93,2,170
2804,13-02-2016,11,30,3,18
2805,14-02-2016,1,57,1,70
2806,14-02-2016,3,40,3,357
2807,14-02-2016,10,77,2,80
2808,14-02-2016,20,67,2,20
2809,14-02-2016,20,53,3,60
2810,14-02-2016,20,92,2,40
2811,14-02-2016,17,87,2,60
2812,15-02-2016,16,44,3,165
2813,15-02-2016,12,64,2,54
2814,15-02-2016,20,75,1,25
2815,15-02-2016,15,52,2,36
2816,16-02-2016,4,9,1,14
2817,16-02-2016,7,46,1,115
2818,16-02-2016,18,18,2,48
2819,16-02-2016,5,64,1,27
2820,16-02-2016,1,4,3,120
2821,16-02-2016,12,89,1,45
2822,16-02-2016,18,6,1,40
2823,17-02-2016,6,82,2,120
2824,18-02-2016,11,33,2,20
2825,18-02-2016,15,12,2,58
2826,18-02-2016,2,8,1,35
2827,18-02-2016,16,35,3,75
2828,18-02-2016,2,58,2,170
2829,19-02-2016,1,11,2,20
2830,19-02-2016,12,87,1,30
2831,19-02-2016,13,80,2,54
2832,19-02-2016,5,68,2,60
2833,19-02-2016,1,71,1,17
2834,19-02-2016,1,65,2,178
2835,19-02-2016,7,92,1,20
2836,19-02-2016,13,17,2,36
2837,20-02-2016,5,33,2,20
2838,20-02-2016,16,29,3,18
2839,20-02-2016,3,88,2,12
2840,20-02-2016,8,7,3,105
2841,20-02-2016,14,5,3,120
2842,20-02-2016,19,28,1,8
2843,20-02-2016,18,11,1,10
2844,20-02-2016,1,84,3,225
2845,21-02-2016,7,87,3,90
2846,21-02-2016,1,44,1,55
2847,21-02-2016,16,38,3,750
2848,21-02-2016,13,34,2,10
2849,21-02-2016,3,18,3,72
2850,22-02-2016,8,10,3,57
2851,22-02-2016,5,93,3,255
2852,22-02-2016,13,43,1,38
2853,22-02-2016,2,22,2,6
2854,22-02-2016,11,70,2,234
2855,22-02-2016,2,64,3,81
2856,23-02-2016,14,75,1,25
2857,23-02-2016,14,29,3,18
2858,23-02-2016,17,31,3,60
2859,23-02-2016,7,42,3,210
2860,23-02-2016,10,71,2,34
2861,23-02-2016,11,70,1,117
2862,23-02-2016,18,30,1,6
2863,23-02-2016,2,79,1,103
2864,24-02-2016,4,42,2,140
2865,24-02-2016,17,51,1,85
2866,24-02-2016,6,90,2,276
2867,24-02-2016,16,27,1,8
2868,24-02-2016,7,71,3,51
2869,24-02-2016,6,43,2,76
2870,24-02-2016,2,92,1,20
2871,25-02-2016,4,50,2,66
2872,25-02-2016,17,28,2,16
2873,25-02-2016,15,59,2,28
2874,25-02-2016,15,85,3,240
2875,25-02-2016,10,88,2,12
2876,25-02-2016,9,54,2,300
2877,25-02-2016,5,40,2,238
2878,25-02-2016,2,59,3,42
2879,26-02-2016,5,15,3,72
2880,26-02-2016,2,50,1,33
2881,26-02-2016,19,23,2,170
2882,26-02-2016,14,4,3,120
2883,26-02-2016,5,34,1,5
2884,26-02-2016,1,43,1,38
2885,27-02-2016,5,20,1,30
2886,27-02-2016,6,2,2,10
2887,27-02-2016,3,44,3,165
2888,27-02-2016,8,13,3,60
2889,27-02-2016,13,9,2,28
2890,27-02-2016,8,89,1,45
2891,27-02-2016,10,94,2,140
2892,27-02-2016,7,10,2,38
2893,27-02-2016,18,20,1,30
2894,28-02-2016,11,83,1,60
2895,28-02-2016,16,7,3,105
2896,28-02-2016,19,81,2,6
2897,28-02-2016,1,72,1,12
2898,28-02-2016,9,13,3,60
2899,29-02-2016,12,80,1,27
2900,29-02-2016,8,52,2,36
2901,29-02-2016,16,12,3,87
2902,29-02-2016,8,76,1,80
2903,29-02-2016,4,57,2,140
2904,29-02-2016,7,21,2,100
2905,29-02-2016,1,90,2,276
2906,29-02-2016,8,35,2,50
2907,29-02-2016,4,80,1,27
2908,29-02-2016,8,76,2,160
2909,01-03-2016,11,70,2,234
2910,01-03-2016,10,79,2,206
2911,01-03-2016,10,78,2,40
2912,01-03-2016,17,61,3,24
2913,01-03-2016,11,18,2,48
2914,01-03-2016,1,54,3,450
2915,01-03-2016,14,58,1,85
2916,01-03-2016,19,84,3,225
2917,01-03-2016,12,33,2,20
2918,01-03-2016,11,23,3,255
2919,02-03-2016,15,25,2,56
2920,02-03-2016,8,21,3,150
2921,02-03-2016,2,43,2,76
2922,02-03-2016,2,23,3,255
2923,02-03-2016,6,44,3,165
2924,02-03-2016,8,22,3,9
2925,02-03-2016,6,58,1,85
2926,02-03-2016,15,81,3,9
2927,02-03-2016,15,26,3,39
2928,02-03-2016,5,60,3,585
2929,03-03-2016,10,20,3,90
2930,03-03-2016,1,90,2,276
2931,03-03-2016,5,83,2,120
2932,03-03-2016,16,46,3,345
2933,03-03-2016,4,16,2,80
2934,03-03-2016,17,67,3,30
2935,03-03-2016,17,7,2,70
2936,03-03-2016,8,12,3,87
2937,04-03-2016,7,1,2,18
2938,04-03-2016,11,89,3,135
2939,04-03-2016,6,87,1,30
2940,04-03-2016,15,5,2,80
2941,04-03-2016,17,90,2,276
2942,04-03-2016,3,12,2,58
2943,04-03-2016,14,18,3,72
2944,05-03-2016,1,18,3,72
2945,05-03-2016,9,67,3,30
2946,05-03-2016,9,38,1,250
2947,05-03-2016,4,67,3,30
2948,05-03-2016,20,13,3,60
2949,06-03-2016,19,40,3,357
2950,06-03-2016,16,68,3,90
2951,06-03-2016,17,84,2,150
2952,06-03-2016,19,75,2,50
2953,07-03-2016,2,93,3,255
2954,07-03-2016,19,58,2,170
2955,07-03-2016,6,65,1,89
2956,07-03-2016,10,94,2,140
2957,07-03-2016,8,46,1,115
2958,07-03-2016,17,20,2,60
2959,07-03-2016,9,74,2,70
2960,07-03-2016,4,91,3,42
2961,07-03-2016,14,43,2,76
2962,08-03-2016,14,85,3,240
2963,08-03-2016,2,56,1,38
2964,08-03-2016,4,60,1,195
2965,08-03-2016,13,67,3,30
2966,08-03-2016,14,9,3,42
2967,08-03-2016,15,31,3,60
2968,08-03-2016,15,32,1,14
2969,08-03-2016,7,87,1,30
2970,08-03-2016,20,7,1,35
2971,08-03-2016,5,86,3,645
2972,08-03-2016,1,75,1,25
2973,09-03-2016,19,27,1,8
2974,09-03-2016,7,17,1,18
2975,09-03-2016,9,36,1,115
2976,09-03-2016,1,63,1,27
2977,09-03-2016,3,53,2,40
2978,09-03-2016,16,32,1,14
2979,09-03-2016,11,20,1,30
2980,09-03-2016,19,65,1,89
2981,09-03-2016,9,21,1,50
2982,10-03-2016,2,92,3,60
2983,10-03-2016,5,41,1,85
2984,10-03-2016,7,93,1,85
2985,10-03-2016,6,48,3,120
2986,10-03-2016,3,78,3,60
2987,10-03-2016,18,25,2,56
2988,10-03-2016,20,80,1,27
2989,10-03-2016,10,47,2,150
2990,11-03-2016,9,81,3,9
2991,11-03-2016,10,49,2,54
2992,11-03-2016,14,2,2,10
2993,11-03-2016,10,66,3,63
2994,11-03-2016,7,83,2,120
2995,11-03-2016,10,15,1,24
2996,12-03-2016,1,30,2,12
2997,12-03-2016,13,28,3,24
2998,12-03-2016,5,72,3,36
2999,12-03-2016,13,35,3,75
3000,12-03-2016,2,29,3,18
3001,12-03-2016,20,68,1,30
3002,12-03-2016,5,1,1,9
3003,12-03-2016,18,1,1,9
3004,13-03-2016,8,68,3,90
3005,13-03-2016,9,14,3,45
3006,13-03-2016,13,2,2,10
3007,13-03-2016,18,90,2,276
3008,13-03-2016,9,24,3,72
3009,13-03-2016,12,60,3,585
3010,13-03-2016,19,59,2,28
3011,13-03-2016,17,4,3,120
3012,13-03-2016,2,74,3,105
3013,13-03-2016,5,17,1,18
3014,13-03-2016,2,54,1,150
3015,13-03-2016,5,8,1,35
3016,14-03-2016,16,72,2,24
3017,14-03-2016,11,75,1,25
3018,14-03-2016,7,78,2,40
3019,14-03-2016,8,10,1,19
3020,14-03-2016,19,77,1,40
3021,14-03-2016,9,58,1,85
3022,14-03-2016,14,74,1,35
3023,14-03-2016,8,88,2,12
3024,14-03-2016,6,71,3,51
3025,14-03-2016,19,12,2,58
3026,14-03-2016,17,45,3,306
3027,15-03-2016,15,1,1,9
3028,15-03-2016,16,52,2,36
3029,15-03-2016,14,36,2,230
3030,15-03-2016,10,91,3,42
3031,15-03-2016,18,71,1,17
3032,15-03-2016,19,86,3,645
3033,15-03-2016,6,35,1,25
3034,15-03-2016,12,78,3,60
3035,15-03-2016,7,63,2,54
3036,16-03-2016,9,51,3,255
3037,16-03-2016,15,35,3,75
3038,17-03-2016,18,17,2,36
3039,17-03-2016,19,4,3,120
3040,17-03-2016,16,30,2,12
3041,17-03-2016,5,15,3,72
3042,17-03-2016,11,36,3,345
3043,17-03-2016,5,85,1,80
3044,17-03-2016,17,16,2,80
3045,17-03-2016,6,11,3,30
3046,17-03-2016,9,42,2,140
3047,17-03-2016,16,73,3,45
3048,18-03-2016,18,75,1,25
3049,18-03-2016,14,65,2,178
3050,18-03-2016,16,45,2,204
3051,18-03-2016,8,18,3,72
3052,18-03-2016,12,33,2,20
3053,18-03-2016,14,9,3,42
3054,19-03-2016,18,93,2,170
3055,19-03-2016,1,15,2,48
3056,19-03-2016,17,84,3,225
3057,19-03-2016,2,11,2,20
3058,19-03-2016,8,30,3,18
3059,19-03-2016,7,35,1,25
3060,19-03-2016,4,62,3,606
3061,19-03-2016,19,32,3,42
3062,19-03-2016,7,1,2,18
3063,20-03-2016,12,78,2,40
3064,20-03-2016,14,84,2,150
3065,20-03-2016,10,15,1,24
3066,20-03-2016,13,89,3,135
3067,20-03-2016,18,60,1,195
3068,20-03-2016,2,29,2,12
3069,20-03-2016,9,90,1,138
3070,20-03-2016,16,49,2,54
3071,21-03-2016,4,4,2,80
3072,21-03-2016,19,28,3,24
3073,21-03-2016,13,56,2,76
3074,21-03-2016,7,41,3,255
3075,21-03-2016,7,90,2,276
3076,22-03-2016,19,18,1,24
3077,22-03-2016,8,14,2,30
3078,22-03-2016,13,90,1,138
3079,22-03-2016,6,56,2,76
3080,22-03-2016,5,62,3,606
3081,22-03-2016,7,54,2,300
3082,23-03-2016,15,39,3,135
3083,23-03-2016,12,93,1,85
3084,23-03-2016,4,87,1,30
3085,23-03-2016,12,58,3,255
3086,23-03-2016,10,31,3,60
3087,24-03-2016,10,48,3,120
3088,24-03-2016,15,76,1,80
3089,24-03-2016,4,27,3,24
3090,24-03-2016,15,38,2,500
3091,25-03-2016,11,75,1,25
3092,25-03-2016,14,76,3,240
3093,25-03-2016,6,81,2,6
3094,25-03-2016,1,59,2,28
3095,25-03-2016,5,90,1,138
3096,25-03-2016,14,11,2,20
3097,25-03-2016,6,82,2,120
3098,25-03-2016,18,42,3,210
3099,25-03-2016,6,35,3,75
3100,25-03-2016,14,66,3,63
3101,26-03-2016,3,83,3,180
3102,26-03-2016,17,17,3,54
3103,26-03-2016,4,94,3,210
3104,26-03-2016,3,56,3,114
3105,26-03-2016,5,69,1,41
3106,26-03-2016,3,65,1,89
3107,26-03-2016,5,31,1,20
3108,26-03-2016,18,82,2,120
3109,27-03-2016,11,14,1,15
3110,27-03-2016,6,39,1,45
3111,27-03-2016,4,32,1,14
3112,27-03-2016,15,33,2,20
3113,28-03-2016,15,6,3,120
3114,28-03-2016,6,17,2,36
3115,28-03-2016,7,87,1,30
3116,28-03-2016,15,60,2,390
3117,28-03-2016,20,73,1,15
3118,28-03-2016,4,91,2,28
3119,29-03-2016,1,16,2,80
3120,29-03-2016,13,77,2,80
3121,29-03-2016,18,16,1,40
3122,29-03-2016,9,20,2,60
3123,29-03-2016,8,5,3,120
3124,29-03-2016,16,87,1,30
3125,29-03-2016,5,76,3,240
3126,29-03-2016,8,69,1,41
3127,29-03-2016,7,69,2,82
3128,30-03-2016,20,67,1,10
3129,30-03-2016,8,58,1,85
3130,30-03-2016,6,65,1,89
3131,30-03-2016,2,69,2,82
3132,31-03-2016,5,59,1,14
3133,31-03-2016,12,93,1,85
3134,31-03-2016,20,19,1,17
3135,31-03-2016,3,79,1,103
3136,31-03-2016,1,78,3,60
3137,01-04-2016,9,2,3,15
3138,01-04-2016,17,43,2,76
3139,01-04-2016,5,27,3,24
3140,01-04-2016,12,67,3,30
3141,01-04-2016,16,63,2,54
3142,02-04-2016,8,43,1,38
3143,02-04-2016,10,25,3,84
3144,02-04-2016,2,22,3,9
3145,02-04-2016,1,9,2,28
3146,02-04-2016,5,89,1,45
3147,02-04-2016,10,2,1,5
3148,03-04-2016,7,93,3,255
3149,03-04-2016,1,49,1,27
3150,03-04-2016,11,74,1,35
3151,03-04-2016,3,41,2,170
3152,03-04-2016,7,82,1,60
3153,03-04-2016,1,62,3,606
3154,03-04-2016,4,52,1,18
3155,03-04-2016,20,77,3,120
3156,03-04-2016,11,4,3,120
3157,03-04-2016,19,62,1,202
