Cust_id,Gender,Tenure,NumberofProducts,HasCreditCard,IsActiveMember,Churn
15689692,1,3,1,1,1,0
15779586,0,3,2,1,0,0
15667588,0,3,1,1,1,0
15624423,1,8,1,1,0,0
15591107,0,3,1,0,0,1
15748986,1,8,2,1,1,0
15793896,1,7,1,1,1,0
15620570,1,4,1,1,0,0
15727811,0,0,1,0,0,1
15707681,1,9,2,0,1,0
15702030,0,2,1,1,0,0
15673238,0,8,2,1,0,1
15604196,1,6,1,1,1,0
15769356,0,3,2,1,1,0
15665590,1,6,2,1,1,0
15572361,0,2,1,1,0,0
15667460,1,9,2,1,1,0
15654760,1,1,1,1,1,0
15632669,0,4,2,1,1,0
15613673,1,9,1,1,0,0
15698522,1,9,2,1,0,0
15741633,1,10,1,1,1,0
15674583,1,0,1,1,1,0
15665374,0,5,2,0,0,0
15588854,0,3,1,1,1,0
15810716,1,8,2,1,0,0
15776921,1,5,2,0,0,0
15569394,1,2,2,1,0,0
15788215,0,5,1,0,0,1
15641007,0,4,1,1,1,0
15594651,1,4,1,0,1,0
15575146,1,8,2,1,1,0
15608916,1,7,1,1,1,0
15666297,0,3,3,0,0,1
15598586,1,10,1,1,1,0
15665014,1,5,2,1,0,0
15701738,1,2,1,1,1,1
15650591,1,10,1,1,1,1
15652667,1,9,2,1,1,0
15679622,1,8,1,1,1,0
15730150,1,0,1,1,0,0
15813192,1,6,2,0,1,0
15606554,1,1,1,0,1,0
15611794,1,6,2,1,1,0
15672357,1,7,2,1,0,0
15711759,0,5,1,1,1,0
15615296,1,10,1,1,0,1
15699294,1,1,2,0,0,0
15788634,0,2,1,0,0,0
15660871,1,8,1,1,0,0
15618258,1,5,1,1,0,0
15722535,0,7,1,0,1,0
15711977,1,4,1,1,0,0
15690169,1,7,2,1,0,1
15790689,1,9,1,1,1,0
15665181,1,7,2,0,1,0
15633608,1,2,2,1,1,1
15805261,1,8,2,0,1,0
15740356,1,4,1,0,1,0
15808223,1,1,1,1,1,0
15769980,0,3,1,1,1,0
15675450,1,9,2,1,1,0
15776494,1,5,1,1,1,1
15592412,1,4,1,1,0,1
15777452,0,6,1,0,0,0
15692258,1,1,1,0,0,0
15791045,0,3,1,0,1,0
15807889,1,5,1,1,0,0
15602043,0,5,2,0,0,0
15807335,0,4,1,1,1,0
15629985,0,10,2,0,0,1
15679453,0,8,1,1,1,1
15637315,0,3,2,1,0,0
15691513,1,9,4,1,1,1
15622289,0,9,2,0,1,0
15715184,0,4,2,1,0,0
15702801,0,3,1,0,0,1
15719931,1,8,2,1,0,0
15806081,0,2,2,1,0,0
15796336,0,9,2,1,0,0
15647306,0,9,1,1,1,1
15742369,1,5,2,1,1,0
15655859,1,5,2,1,0,0
15675650,0,8,1,0,1,0
15574119,0,1,1,1,1,0
15754168,0,3,1,1,1,0
15763029,1,9,1,1,1,1
15765048,1,3,2,1,0,0
15786215,1,8,2,1,0,0
15707559,0,9,2,1,1,0
15582129,1,1,3,1,0,1
15687540,1,9,2,0,1,0
15787196,1,2,2,1,1,0
15670898,0,5,2,0,0,1
15775433,1,1,2,1,1,0
15700693,1,2,2,1,1,0
15677955,1,1,1,1,0,0
15570086,1,9,1,0,1,0
15794875,1,6,2,0,1,0
15673591,1,3,4,0,1,1
15631756,0,5,2,0,0,0
15757617,1,6,1,1,0,0
15612729,0,7,2,1,1,0
15637857,0,8,1,0,1,0
15681007,0,2,4,1,0,1
15593622,1,10,2,0,1,0
15629273,1,8,1,1,0,1
15765846,0,2,1,1,0,0
15596013,0,1,1,0,0,1
15722473,1,3,2,1,0,0
15774936,1,6,1,1,1,1
15685640,0,3,1,1,1,0
15566563,0,4,1,1,0,1
15768746,1,6,2,0,0,0
15689952,1,5,1,0,1,0
15725906,0,8,1,1,1,1
15634501,1,1,1,0,1,0
15571940,1,3,1,1,1,0
15741643,1,7,1,1,1,0
15806822,0,0,2,0,0,0
15701166,1,5,2,1,1,0
15718531,0,8,2,1,1,0
15628308,0,6,2,1,1,0
15585287,0,9,1,1,0,1
15781619,0,1,1,1,0,1
15805162,1,0,2,1,1,0
15588535,0,6,2,0,0,0
15775307,0,3,1,1,1,0
15777616,1,10,1,1,0,0
15692291,0,6,2,1,0,1
15680843,1,8,2,1,1,0
15606232,0,7,1,1,1,0
15641585,1,6,1,0,1,0
15684358,1,3,2,1,1,0
15806389,0,1,2,0,1,1
15641860,1,6,2,1,0,1
15814237,1,3,2,1,1,0
15808780,0,2,2,0,0,0
15767064,0,1,1,1,1,0
15751177,0,2,1,1,0,1
15613427,0,7,2,0,0,0
15647259,1,2,2,0,0,0
15748660,0,1,1,1,0,1
15726695,0,9,2,1,0,0
15757473,0,7,2,0,1,0
15809509,1,3,1,1,1,0
15715512,1,1,1,1,1,0
15614168,0,4,1,1,0,1
15679818,1,7,1,0,1,1
15609928,1,5,2,0,1,0
15731246,1,10,2,1,0,0
15685243,0,10,2,0,1,0
15638730,0,0,2,0,1,0
15697034,0,2,2,0,1,0
15699225,1,0,2,1,0,0
15677387,0,10,1,0,1,0
15759184,1,7,1,1,0,0
15595991,1,8,1,1,1,0
15681332,0,6,1,1,0,1
15756299,0,2,1,1,1,0
15750547,1,9,2,1,1,0
15566380,0,10,2,1,1,0
15675963,0,9,2,1,1,0
15674671,1,2,2,1,1,0
15621466,1,3,1,0,0,0
15607176,1,3,1,1,1,0
15570299,0,6,1,1,0,0
15613197,1,8,2,1,0,0
15798885,1,4,2,1,1,0
15714883,0,2,1,0,1,0
15604497,1,7,1,1,0,0
15773949,0,3,2,1,1,0
15774164,1,5,2,1,0,0
15774127,1,3,2,1,0,0
15619016,1,5,2,1,1,0
15795759,0,1,1,1,0,1
15798844,1,7,1,0,0,1
15717962,1,9,1,1,1,0
15691504,0,8,1,0,0,0
15693893,1,9,1,0,1,0
15672499,1,3,2,1,1,0
15750410,0,4,1,1,1,0
15568904,1,3,1,1,1,0
15649033,0,7,2,1,0,1
15780989,1,2,1,1,1,1
15771059,0,2,1,0,0,0
15687852,1,2,1,0,0,0
15695280,1,8,1,0,0,0
15592751,0,3,1,1,0,1
15598338,0,3,2,0,0,0
15735784,1,8,1,1,0,0
15629128,1,2,2,1,1,0
15642870,1,9,1,0,1,0
15637977,1,8,1,0,0,0
15600792,1,0,2,0,1,0
15576131,1,5,2,1,0,0
15686588,0,2,1,0,1,0
15761018,1,2,2,1,0,1
15616029,1,7,2,1,0,0
15761149,0,8,1,0,1,0
15802758,0,4,2,1,0,1
15647838,0,2,1,1,0,1
15735968,1,10,2,0,1,0
15581286,0,9,1,1,1,0
15625445,0,8,2,0,1,0
15600173,0,9,2,1,1,0
15635143,1,2,2,0,1,0
15664849,1,3,1,0,1,1
15762455,1,6,1,0,1,0
15797165,1,9,1,0,0,1
15788189,0,8,1,1,0,0
15780492,1,4,2,1,0,0
15678497,1,2,1,1,0,1
15588560,0,8,1,1,1,0
15606003,0,3,2,1,1,0
15611756,0,4,2,1,1,0
15789563,0,7,1,1,1,1
15702416,1,7,1,0,0,0
15766288,0,5,1,1,0,1
15667633,0,1,2,1,1,0
15622774,1,0,1,1,1,0
15755416,0,3,1,1,1,0
15769915,0,0,1,1,1,0
15643908,0,10,1,1,1,0
15627395,1,7,1,1,1,0
15679663,0,0,2,1,0,0
15651581,1,6,1,1,0,1
15596379,1,3,1,0,1,0
15746674,0,7,1,1,0,1
15801256,1,7,2,0,1,0
15663808,0,8,2,1,1,0
15598521,0,7,2,0,0,0
15621457,1,6,2,0,0,0
15764726,1,3,1,0,1,0
15646374,0,3,2,1,1,0
15716501,1,9,1,0,1,0
15589948,1,1,2,1,1,0
15811343,1,5,3,1,1,0
15659677,1,8,1,1,1,0
15594436,1,2,2,1,1,0
15748995,1,9,2,0,1,0
15677062,0,6,1,1,1,0
15697201,0,3,1,1,1,0
15666453,0,4,2,1,1,0
15693771,0,8,1,1,0,1
15569867,0,8,2,1,0,0
15711602,0,3,1,1,1,0
15717736,0,10,2,1,1,0
15750441,1,5,2,0,1,0
15732791,1,5,1,1,1,0
15775104,0,1,1,1,0,0
15757607,1,0,1,1,0,1
15793070,0,2,2,1,0,1
15760456,0,10,2,1,0,1
15665385,1,6,1,1,0,0
15612418,0,9,2,0,0,0
15727138,1,9,2,1,1,0
15732061,0,1,1,0,0,1
15776051,0,6,2,1,1,0
15616530,1,6,1,0,0,1
15632344,0,0,2,1,0,0
15744979,0,8,1,0,1,0
15745433,0,2,2,0,0,0
15683657,0,0,1,1,0,0
15718572,1,9,2,1,1,0
15665783,1,7,2,1,1,0
15652782,1,2,2,0,1,0
15707025,0,5,2,1,1,0
15647807,1,8,1,1,0,0
15718281,1,1,2,1,1,1
15660571,1,10,1,1,1,0
15727857,1,1,2,1,0,0
15639252,1,6,2,1,1,0
15628144,0,4,1,0,1,0
15683560,0,7,2,1,0,0
15653275,0,1,2,1,0,1
15622182,0,3,2,1,0,0
15613962,0,9,2,0,1,0
15618437,1,10,2,0,1,0
15783338,1,0,1,1,1,0
15764491,1,10,2,1,1,0
15712960,1,3,1,0,1,0
15688157,0,2,2,1,1,0
15579287,1,4,2,0,1,0
15570931,1,5,1,0,0,1
15615177,1,6,1,1,1,0
15809906,1,1,2,1,1,0
15652169,1,2,1,0,1,0
15649450,1,6,2,1,0,0
15777179,1,9,2,0,1,0
15803538,1,1,3,1,0,1
15610936,1,6,2,1,0,0
15590094,1,9,2,0,0,0
15572706,1,5,1,1,0,0
15634564,1,8,1,1,1,0
15684296,1,5,1,0,1,0
15702293,0,7,2,1,1,0
15642099,1,6,2,1,0,0
15773273,1,5,1,1,1,0
15613337,1,2,2,1,1,0
15800482,0,7,2,1,1,0
15732644,0,5,2,1,0,1
15713426,1,1,1,1,0,1
15640789,1,4,1,1,0,0
15598892,1,4,2,0,0,0
15606436,1,7,2,0,0,0
15751227,1,1,1,0,0,0
15812365,1,8,1,1,0,0
15616088,0,7,1,0,1,0
15803886,1,6,1,1,1,0
15587311,1,6,2,0,1,0
15617401,1,2,2,1,0,0
15775886,1,3,1,1,0,1
15807305,1,2,1,0,0,0
15761717,1,10,2,1,0,0
15628008,0,6,1,0,0,0
15583755,1,2,1,1,1,0
15661409,0,1,1,1,1,1
15774250,1,1,1,1,0,1
15681476,0,1,1,0,1,1
15654870,0,8,2,1,1,0
15790448,0,6,1,1,0,0
15785326,0,5,2,1,0,0
15592854,1,3,1,0,1,0
15617486,1,1,1,0,0,1
15806796,0,10,1,1,1,0
15644699,0,0,2,1,0,0
15622305,0,2,2,1,1,0
15608209,1,3,2,1,0,0
15626898,1,7,1,0,0,0
15644297,1,5,1,1,1,0
15731569,1,5,2,1,1,0
15582149,0,3,2,1,1,0
15802483,1,6,2,1,1,0
15686999,0,8,2,1,0,0
15772479,1,4,2,0,0,0
15778884,0,2,2,1,1,0
15623630,0,3,1,0,1,1
15774316,1,6,2,1,1,0
15695097,0,0,2,0,0,0
15645404,0,4,2,1,0,1
15750574,0,4,2,1,1,0
15636812,1,9,1,0,0,0
15712068,1,8,1,0,1,0
15652030,1,2,1,1,0,1
15577398,1,6,1,1,1,0
15756848,1,10,1,0,1,0
15806929,1,5,1,1,1,0
15656005,1,7,1,1,0,0
15722632,1,2,1,1,1,1
15794356,1,3,2,1,1,0
15659656,1,4,1,0,0,0
15588341,1,10,1,0,1,0
15709142,0,2,2,1,0,0
15627042,0,7,2,1,0,0
15627517,1,7,1,0,0,0
15803032,1,9,1,0,0,0
15665129,1,1,2,0,1,0
15628272,0,9,1,1,0,0
15678206,1,6,1,1,0,0
15678427,0,2,2,1,1,0
15678067,1,3,2,0,0,0
15793331,1,5,2,1,0,0
15699532,1,8,2,0,1,0
15605827,1,8,2,0,0,0
15643635,1,5,1,0,0,0
15787710,0,9,2,1,0,0
15614137,0,7,2,1,0,0
15754494,0,4,1,1,0,0
15713440,0,1,3,1,1,1
15803479,0,1,2,0,1,0
15709639,0,5,1,1,1,0
15601719,1,6,1,1,0,0
15772482,1,3,3,1,0,1
15591489,1,5,1,0,0,0
15629002,1,8,2,1,1,0
15798053,1,9,2,1,0,0
15753895,1,1,2,0,0,0
15595426,1,6,2,1,1,1
15645815,1,5,2,1,1,0
15632848,0,1,1,1,0,0
15703068,1,8,2,1,1,0
15791513,1,4,1,1,1,1
15587210,0,10,1,1,0,0
15793803,1,1,1,0,0,0
15787756,1,10,2,1,0,1
15723437,0,2,2,1,1,0
15702715,0,10,2,1,1,0
15809872,1,2,1,1,0,0
15644295,0,2,1,1,1,0
15778694,0,1,2,1,1,0
15759555,1,2,2,1,0,0
15631406,1,5,1,1,0,0
15616676,1,3,1,1,0,1
15771154,0,8,2,1,1,0
15669491,0,2,1,1,1,0
15697691,0,6,1,1,1,0
15665180,0,3,1,1,0,1
15752588,1,1,2,1,1,0
15743051,1,10,1,1,1,0
15571873,1,9,1,1,1,0
15679743,0,8,1,0,1,0
15769412,1,4,2,0,0,1
15775124,1,8,2,1,1,0
15732113,1,8,1,0,1,0
15578141,1,3,1,1,1,1
15595874,0,6,2,1,0,0
15755642,1,5,2,1,1,0
15576526,1,6,2,0,1,0
15792489,1,9,2,1,0,0
15733705,0,8,2,0,1,0
15807221,1,1,2,0,0,0
15573045,1,10,2,1,1,0
15756824,0,5,2,1,0,0
15773520,0,4,2,1,1,0
15627439,0,10,2,0,1,0
15701439,0,1,4,1,0,1
15785352,1,6,1,0,0,1
15616525,1,4,1,0,0,0
15717489,1,9,1,1,0,1
15795737,0,3,2,1,1,0
15693877,0,3,2,0,0,0
15576111,1,5,1,1,0,0
15595713,1,6,1,1,1,0
15808868,0,3,3,0,0,1
15708193,1,2,2,0,0,0
15697801,0,1,2,1,1,1
15770121,0,9,1,1,0,0
15800524,1,3,1,1,0,0
15686236,0,1,1,1,0,1
15659807,1,8,1,1,1,0
15736078,0,7,1,1,0,1
15620836,0,2,2,1,0,0
15698184,0,2,2,0,0,0
15717643,0,6,2,1,1,0
15776596,0,6,1,1,0,1
15814757,1,9,2,0,1,0
15812607,0,6,1,1,1,1
15663888,1,6,2,1,0,0
15748882,1,9,2,1,0,0
15690829,1,3,1,1,0,1
15695819,1,5,2,1,0,0
15696834,0,5,2,0,0,0
15797710,1,4,1,0,1,0
15700654,1,9,2,1,0,0
15583764,1,1,1,0,0,0
15688849,1,1,3,1,1,1
15661473,1,4,1,1,0,1
15601030,0,5,1,1,1,0
15789557,0,7,1,1,1,0
15745250,1,8,1,0,0,1
15590349,0,9,1,0,0,1
15741693,1,4,1,1,1,0
15618446,0,8,2,1,1,0
15766552,1,6,2,0,0,0
15668775,1,3,1,1,0,0
15757895,1,6,1,0,1,0
15774551,1,3,1,1,1,0
15684011,1,7,1,0,1,0
15736146,1,4,1,1,1,0
15656286,1,0,2,0,0,0
15774847,1,6,1,0,0,0
15619340,1,1,2,1,0,0
15815656,0,9,1,1,1,1
15623357,1,2,1,0,1,0
15601324,0,1,2,1,1,0
15715510,1,2,2,1,1,0
15663770,1,1,1,1,1,0
15779267,1,5,2,1,0,0
15597957,1,2,2,0,1,0
15584620,0,6,1,1,0,1
15750772,0,6,1,0,1,0
15706557,0,0,2,1,0,1
15594391,0,2,1,0,0,1
15661656,1,2,2,1,1,0
15631217,1,6,1,0,1,0
15588955,0,5,3,1,0,1
15758252,0,2,2,0,1,0
15740223,1,1,3,1,0,1
15805413,0,6,2,1,0,0
15635116,1,2,1,1,0,1
15764892,0,10,2,1,1,0
15795936,1,3,2,1,0,0
15655232,1,6,2,1,1,0
15640133,0,0,2,1,0,0
15751524,0,10,1,1,0,0
15670552,0,3,1,1,0,0
15623966,0,2,2,0,1,0
15752193,1,6,1,1,1,0
15607269,0,2,2,1,1,0
15700752,0,6,2,1,1,0
15777901,0,9,1,1,0,1
15639117,0,6,1,1,0,1
15720203,1,7,1,1,0,0
15586236,1,5,3,1,1,1
15676645,1,5,2,1,1,0
15715988,1,2,2,1,1,0
15603749,0,2,1,1,1,1
15608956,1,1,1,0,0,0
15733872,0,10,2,0,0,1
15666982,0,9,1,1,0,0
15602647,1,6,1,1,1,1
15623063,1,8,1,1,0,1
15682928,1,4,1,1,1,0
15729246,1,5,2,1,1,0
15588928,1,5,2,1,1,0
15803352,1,3,2,1,1,0
15607485,0,4,2,0,0,0
15656249,0,3,2,1,1,0
15761783,1,6,1,1,1,0
15716605,0,7,2,1,0,0
15757425,0,1,2,1,1,0
15603096,1,6,1,0,0,1
15588580,0,4,1,1,1,0
15770539,1,1,1,1,1,0
15572022,0,6,1,0,1,0
15571843,1,1,1,1,0,0
15752502,1,4,1,0,1,0
15609058,1,1,1,0,1,0
15775108,1,1,2,0,1,0
15708904,0,9,1,0,0,0
15600086,1,7,1,1,1,0
15814675,0,8,1,1,0,1
15572777,1,7,1,1,1,0
15585106,0,8,2,1,0,0
15738936,1,5,2,0,1,0
15750970,1,1,1,1,1,0
15725772,0,2,2,1,1,0
15692106,0,3,3,1,0,1
15791533,1,6,1,1,0,1
15715715,1,2,2,1,1,0
15785576,1,9,1,1,0,0
15798834,0,7,1,0,0,0
15744127,0,2,2,1,0,0
15637427,0,6,2,1,1,0
15576990,0,5,1,1,0,0
15615352,1,4,2,0,1,0
15647333,1,4,1,1,0,0
15572050,1,3,1,1,1,1
15581370,1,2,2,1,0,0
15813503,1,8,2,1,0,0
15769783,1,8,1,1,1,0
15793135,0,7,1,1,1,0
15599182,0,2,2,1,1,0
15689517,1,3,1,1,0,0
15641366,1,1,1,0,1,1
15588859,0,0,2,1,0,1
15732293,1,8,2,1,1,0
15568032,1,1,3,1,0,0
15623525,1,0,1,1,1,0
15606601,0,6,2,1,0,0
15800811,1,3,1,0,1,0
15610711,0,8,1,0,0,0
15809654,0,7,2,1,1,0
15576077,0,9,1,0,1,0
15643378,1,1,1,1,1,0
15566790,1,8,2,0,1,0
15774402,1,5,1,0,1,0
15694641,0,2,2,1,1,0
15605916,0,3,1,1,0,1
15812356,0,6,2,0,1,0
15644179,0,3,2,1,0,1
15771674,0,5,2,1,0,0
15623314,0,3,1,1,0,0
15613292,1,8,2,1,0,0
15813871,1,2,2,1,0,0
15759480,0,10,1,1,1,0
15587712,1,8,1,1,0,0
15671165,0,5,1,1,1,0
15620746,1,4,1,1,0,0
15706537,0,7,1,0,1,0
15589312,1,3,1,0,0,0
15741180,1,6,1,1,1,0
15733888,0,3,1,1,0,1
15798532,1,9,2,0,1,0
15577359,1,5,1,1,0,1
15614936,0,10,1,0,1,0
15747647,0,4,2,1,0,0
15588566,1,5,2,1,1,0
15570141,0,3,1,1,0,0
15800793,0,4,1,1,0,0
15572415,1,6,2,1,1,0
15635125,1,2,2,1,1,0
15636551,0,3,2,1,0,0
15600912,1,5,2,1,1,0
15768476,1,6,2,1,1,0
15650266,1,2,2,1,1,0
15621004,1,7,1,1,0,1
15748352,1,0,1,0,1,0
15788920,0,4,2,1,0,0
15743236,0,7,1,1,0,1
15637717,1,4,2,1,1,0
15635500,1,2,1,0,1,0
15634792,0,9,2,0,1,0
15607560,0,2,2,1,1,0
15727177,1,6,1,1,0,1
15774358,1,4,1,1,0,1
15791304,1,7,1,1,1,0
15603328,1,1,1,1,1,0
15804937,1,3,2,0,0,0
15804142,0,3,2,1,0,1
15608845,0,3,1,1,0,0
15702434,0,3,2,1,0,0
15632609,0,10,1,1,0,0
15603550,0,7,2,1,0,0
15755239,1,4,2,1,1,0
15670528,1,0,1,1,0,1
15732704,1,9,2,1,0,0
15589019,0,4,1,1,1,0
15677796,1,9,1,1,0,1
15760177,1,9,1,1,1,0
15636595,1,3,2,0,1,0
15737275,1,3,1,1,1,0
15672905,0,7,2,1,1,0
15753955,1,7,2,0,0,0
15708504,1,8,1,1,1,1
15592451,1,9,2,1,0,0
15790455,0,2,1,0,1,1
15572174,1,3,2,0,1,0
15656330,0,0,1,1,1,0
15569626,1,5,1,1,1,0
15608726,1,7,2,1,1,0
15637366,0,5,2,1,1,0
15778049,1,6,1,0,0,0
15727421,0,6,2,1,1,0
15688865,0,9,2,0,0,0
15751032,0,1,2,0,0,0
15734737,1,9,2,1,1,0
15746515,1,7,3,1,1,1
15664311,1,3,1,1,1,0
15708139,0,1,1,1,0,0
15768574,1,1,1,1,1,0
15738018,1,5,2,0,0,0
15699753,1,1,1,1,0,0
15703199,1,3,1,0,0,0
15627830,0,5,1,0,1,0
15570855,1,7,2,1,1,0
15772503,0,4,2,1,0,0
15584453,1,10,2,0,1,0
15710111,1,6,2,0,0,0
15618562,0,0,1,1,0,1
15706764,0,1,2,1,0,0
15798737,1,8,2,1,0,0
15712608,0,2,2,0,1,0
15636736,0,7,2,0,1,1
15703544,1,0,1,1,0,0
15815645,1,8,2,1,1,0
15705739,1,5,1,1,0,0
15709643,1,1,3,1,0,0
15669805,0,1,1,1,0,0
15737489,0,5,1,0,0,0
15775131,1,9,2,0,1,0
15765283,0,3,2,1,0,0
15628715,0,8,2,1,1,0
15813283,0,2,1,0,0,0
15745716,1,7,2,0,1,0
15598485,1,8,1,1,1,0
15696552,0,4,2,1,0,0
15754569,1,1,2,1,1,0
15701741,0,3,1,1,0,0
15572631,1,10,1,0,1,0
15636069,1,7,1,1,0,0
15682467,0,1,1,1,1,0
15790744,0,9,2,1,0,0
15625023,1,4,1,0,1,0
15731267,1,4,1,1,0,0
15742879,1,1,1,1,1,0
15757015,0,5,1,1,0,0
15770711,0,4,1,0,1,0
15569430,0,2,2,1,0,0
15617304,1,6,2,1,1,0
15704466,0,7,2,1,0,0
15664681,0,2,2,0,0,0
15605534,0,4,1,0,0,1
15792473,0,5,3,0,1,1
15802625,1,7,1,1,1,0
15766017,1,3,1,1,1,1
15762172,0,2,2,1,0,0
15728333,1,8,1,1,1,0
15792868,1,1,2,1,0,0
15605698,1,3,3,1,1,1
15777060,0,4,1,1,0,1
15626243,1,3,1,1,1,0
15719898,1,7,2,1,1,0
15599976,0,9,2,1,0,0
15752809,1,6,1,1,0,0
15589698,1,6,1,1,1,1
15609977,1,6,1,1,0,0
15750121,1,3,1,1,0,0
15734177,1,4,2,1,1,0
15781347,0,1,2,1,1,0
15592025,1,7,2,1,1,0
15670163,0,4,2,0,0,0
15765402,0,6,1,0,0,0
15624343,0,7,1,0,0,0
15602354,1,3,1,1,0,0
15579183,1,1,2,1,1,0
15584899,0,5,2,0,1,0
15723658,0,6,2,1,0,0
15803965,1,3,1,1,1,0
15682489,1,9,2,1,0,0
15813645,0,0,1,1,1,0
15766787,0,9,2,1,1,0
15687171,1,5,1,1,0,0
15690744,1,2,2,1,0,0
15707974,0,2,1,1,0,0
15673084,1,1,1,0,1,0
15814772,1,4,1,0,1,0
15743709,1,4,1,1,1,0
15610343,0,10,2,1,1,1
15737414,1,4,1,1,0,0
15788480,0,0,1,0,0,1
15568519,1,9,2,1,0,0
15792453,0,1,1,1,1,0
15658100,0,0,2,0,1,0
15695197,0,7,2,1,0,0
15749807,0,3,2,1,0,0
15773876,0,3,2,1,0,0
15591698,0,9,1,1,0,1
15712813,1,3,3,0,1,1
15763898,0,3,2,1,1,0
15793324,1,9,3,0,1,0
15757759,0,7,3,1,0,1
15796230,0,2,3,1,1,1
15611729,1,1,1,1,1,1
15709531,1,2,1,1,0,0
15650751,0,6,2,1,1,0
15641413,0,7,2,1,0,1
15753840,0,6,1,1,1,1
15669994,0,1,2,1,0,0
15695301,1,4,1,1,1,0
15792004,0,3,2,1,0,0
15603035,1,3,2,1,1,0
15717286,0,8,1,1,0,1
15577107,0,6,3,0,1,1
15754747,1,9,2,0,1,0
15705676,0,9,2,0,0,0
15751912,1,7,2,0,1,0
15677336,1,1,1,1,0,1
15684395,0,10,1,1,1,1
15659949,1,1,2,1,0,0
15812422,1,2,2,0,1,0
15806941,1,7,2,1,1,0
15637690,0,7,1,1,0,1
15632882,1,1,2,1,1,1
15807107,1,3,1,1,0,0
15661034,0,5,1,0,0,1
15811958,1,2,2,0,0,0
15785167,1,4,2,0,0,0
15646720,0,7,3,1,0,1
15658614,0,7,2,1,1,0
15704657,1,3,1,1,0,1
15567147,1,4,2,1,1,0
15701319,0,6,2,1,1,1
15745266,1,6,1,0,1,1
15650437,1,8,2,1,1,0
15764314,1,2,2,1,0,0
15612594,1,3,2,1,1,0
15593501,0,5,2,1,0,0
15804150,1,3,2,1,1,0
15649297,0,4,2,0,1,0
15641110,1,0,1,1,0,0
15660608,1,8,1,1,0,0
15806570,0,4,1,1,0,1
15715345,1,6,2,1,0,0
15755521,0,0,2,0,1,1
15579074,1,10,1,1,1,0
15641158,1,3,1,1,0,1
15752507,1,9,1,1,0,1
15597983,1,10,1,1,1,0
15586069,0,0,1,1,0,0
15655082,0,4,3,1,0,1
15720155,1,6,1,0,1,1
15582116,0,7,2,1,0,1
15749365,0,8,2,0,1,0
15632069,1,8,2,1,0,0
15663134,1,1,2,1,1,1
15766683,1,6,1,0,0,1
15707219,0,4,2,0,1,0
15709232,0,5,2,1,1,0
15801351,1,3,2,1,0,0
15578747,1,5,1,0,1,0
15675626,1,2,1,0,0,0
15583736,1,4,2,1,0,0
15590011,1,9,1,1,1,0
15609913,0,9,1,1,0,0
15719479,0,7,2,1,1,0
15575147,1,9,1,1,0,1
15597309,1,7,2,0,0,0
15648367,0,6,2,1,1,0
15758031,1,3,1,0,1,0
15751771,1,2,1,0,1,0
15689288,0,5,2,1,0,0
15731026,0,2,2,1,0,0
15775809,0,6,1,0,1,0
15743076,1,9,1,1,1,0
15658258,1,6,1,1,0,0
15756321,0,5,1,0,0,1
15706799,1,4,1,0,0,1
15775703,1,2,1,1,1,1
15642636,1,9,1,1,1,0
15704651,1,1,2,0,0,0
15806771,0,0,2,1,0,1
15566735,0,2,2,1,1,0
15681671,1,2,2,1,1,0
15775949,0,7,1,1,1,0
15586752,1,8,1,1,1,0
15582519,1,6,1,0,1,1
15658233,0,5,1,0,1,0
15755330,1,7,1,0,1,1
15605072,0,3,1,1,1,1
15617538,1,7,2,0,0,0
15591428,1,9,2,0,0,0
15692142,0,7,1,1,1,1
15692931,1,2,1,1,1,0
15781127,0,8,1,1,1,0
15677136,0,5,2,0,0,0
15677828,0,4,2,0,0,0
15567897,1,5,1,1,1,0
15793641,0,3,2,1,1,0
15678333,0,7,2,1,0,0
15630511,0,6,2,1,0,0
15792627,0,5,1,1,1,0
15717191,1,1,2,1,1,1
15625716,0,9,1,0,1,0
15710053,0,5,2,0,1,0
15580043,0,8,1,1,1,0
15601410,0,1,3,1,1,1
15684669,0,9,1,1,0,1
15619083,0,6,2,1,1,0
15692207,0,6,2,1,1,0
15730705,1,9,1,1,0,0
15749688,1,8,2,0,0,0
15728542,0,4,2,1,1,0
15760063,1,7,2,1,1,0
15658982,0,5,3,0,1,1
15758769,0,7,1,1,0,0
15778481,1,1,1,1,1,0
15661162,1,2,1,1,0,1
15568164,0,4,2,1,1,0
15601569,0,2,1,1,0,1
15772383,1,9,1,0,0,0
15667456,1,3,2,1,1,0
15672983,0,5,2,1,0,0
15799534,1,5,2,1,1,0
15582847,1,0,2,0,1,0
15612478,1,10,3,1,0,1
15709621,1,3,2,0,1,0
15802009,0,6,2,1,1,0
15698816,0,4,1,1,1,0
15574830,1,2,2,1,0,1
15603082,1,9,2,0,0,0
15685947,1,0,2,0,1,1
15643048,1,0,2,0,1,0
15807568,1,2,2,0,0,0
15597591,1,5,1,1,1,0
15747558,0,10,2,1,0,0
15756655,0,2,2,0,0,0
15589949,1,9,1,1,0,0
15601012,0,3,1,1,0,1
15724269,1,7,2,1,1,0
15567506,0,6,2,1,1,1
15791877,1,0,2,1,1,0
15794360,0,5,2,1,0,1
15686538,0,7,2,0,1,0
15585985,1,5,1,1,0,1
15699257,1,2,2,1,0,0
15804104,1,9,2,0,1,0
15727619,0,9,3,1,0,1
15740237,1,2,1,0,0,0
15801436,1,4,1,0,0,1
15705735,1,3,2,1,1,0
